Date,Open,High,Low,Close,Volume,Daily_Return,Price_Range,Price_Change,MA_7,MA_30,MA_90,Volatility_30d,Day_of_Week,Month,Year,Quarter
2017-03-09,1150.35,1197.46,1141.23,1188.49,212283008,3.35,56.23,38.14,1233.16,1121.87,977.49,2.56,Thursday,3,2017,1
2017-03-10,1189.36,1270.47,1077.25,1116.72,563795968,-6.04,193.22,-72.64,1210.55,1123.66,981.29,2.82,Friday,3,2017,1
2017-03-11,1116.32,1193.83,1116.32,1175.83,283320000,5.29,77.51,59.51,1199.22,1129.71,985.81,2.67,Saturday,3,2017,1
2017-03-12,1176.62,1226.98,1175.36,1221.38,227176000,3.87,51.62,44.76,1192.68,1137.46,990.71,2.73,Sunday,3,2017,1
2017-03-13,1221.78,1237.37,1217.03,1231.92,380276992,0.86,20.34,10.14,1186.84,1145.05,995.73,2.73,Monday,3,2017,1
2017-03-14,1232.16,1244.81,1220.72,1240.0,245306000,0.66,24.09,7.84,1189.19,1153.07,1000.82,2.72,Tuesday,3,2017,1
2017-03-15,1240.16,1251.61,1239.75,1249.61,297804992,0.77,11.86,9.45,1203.42,1161.71,1006.06,2.7,Wednesday,3,2017,1
2017-03-16,1251.33,1257.98,1152.44,1187.81,638568000,-4.95,105.54,-63.52,1203.32,1167.81,1010.54,2.89,Thursday,3,2017,1
2017-03-17,1180.16,1180.16,1099.57,1100.23,706598976,-7.37,80.59,-79.93,1200.97,1170.91,1013.97,3.24,Friday,3,2017,1
2017-03-18,1099.69,1114.07,957.66,973.82,621302016,-11.49,156.41,-125.87,1172.11,1169.12,1016.01,3.88,Saturday,3,2017,1
2017-03-19,976.73,1069.91,976.73,1036.74,406648000,6.46,93.18,60.01,1145.73,1168.8,1018.72,4.04,Sunday,3,2017,1
2017-03-20,1037.24,1063.03,1036.68,1054.23,286529984,1.69,26.35,16.99,1120.35,1168.8,1021.54,4.05,Monday,3,2017,1
2017-03-21,1055.36,1122.43,1055.36,1120.54,337391008,6.29,67.07,65.18,1103.28,1171.22,1024.72,4.21,Tuesday,3,2017,1
2017-03-22,1120.65,1120.65,1014.21,1049.14,380840992,-6.37,106.44,-71.51,1074.64,1170.19,1026.77,4.34,Wednesday,3,2017,1
2017-03-23,1050.05,1058.01,1028.93,1038.59,248540000,-1.01,29.08,-11.46,1053.33,1167.63,1028.06,4.3,Thursday,3,2017,1
2017-03-24,1038.45,1040.47,934.36,937.52,491038016,-9.73,106.11,-100.93,1030.08,1161.64,1028.49,4.64,Friday,3,2017,1
2017-03-25,936.54,975.76,903.71,972.78,435803008,3.76,72.05,36.24,1029.93,1155.17,1029.34,4.62,Saturday,3,2017,1
2017-03-26,974.02,1007.96,954.19,966.72,303668000,-0.62,53.77,-7.29,1019.93,1148.27,1030.0,4.62,Sunday,3,2017,1
2017-03-27,972.05,1046.4,971.98,1045.77,372535008,8.18,74.42,73.72,1018.72,1145.0,1031.25,4.86,Monday,3,2017,1
2017-03-28,1044.58,1064.65,1027.73,1047.15,326332000,0.13,36.92,2.57,1008.24,1141.07,1032.04,4.85,Tuesday,3,2017,1
2017-03-29,1046.08,1055.13,1015.88,1039.97,298457984,-0.69,39.25,-6.11,1006.93,1136.4,1032.78,4.84,Wednesday,3,2017,1
2017-03-30,1042.21,1049.29,1020.04,1026.43,352968992,-1.3,29.25,-15.78,1005.19,1131.28,1033.51,4.84,Thursday,3,2017,1
2017-03-31,1026.64,1074.92,1026.64,1071.79,447287008,4.42,48.28,45.15,1024.37,1126.26,1034.71,4.87,Friday,3,2017,1
2017-04-01,1071.71,1091.72,1061.09,1080.5,289633984,0.81,30.63,8.79,1039.76,1120.58,1035.62,4.85,Saturday,4,2017,2
2017-04-02,1080.61,1107.59,1075.45,1102.17,514187008,2.01,32.14,21.56,1059.11,1114.82,1036.51,4.85,Sunday,4,2017,2
2017-04-03,1102.95,1151.74,1102.95,1143.81,580444032,3.78,48.79,40.86,1073.12,1111.11,1037.62,4.9,Monday,4,2017,2
2017-04-04,1145.52,1156.44,1120.52,1133.25,436310016,-0.92,35.92,-12.27,1085.42,1106.64,1037.39,4.9,Tuesday,4,2017,2
2017-04-05,1134.14,1135.09,1113.63,1124.78,414784000,-0.75,21.46,-9.36,1097.53,1101.71,1038.62,4.9,Wednesday,4,2017,2
2017-04-06,1125.81,1188.37,1125.81,1182.68,511222016,5.15,62.56,56.87,1119.85,1100.35,1041.74,4.95,Thursday,4,2017,2
2017-04-07,1178.94,1186.58,1163.39,1176.9,317022016,-0.49,23.19,-2.04,1134.87,1101.24,1044.72,4.82,Friday,4,2017,2
2017-04-08,1172.65,1184.98,1162.58,1175.95,209312000,-0.08,22.4,3.3,1148.51,1100.82,1047.66,4.78,Saturday,4,2017,2
2017-04-09,1176.57,1197.21,1171.86,1187.87,242343008,1.01,25.35,11.3,1160.75,1103.2,1050.83,4.64,Sunday,4,2017,2
2017-04-10,1187.3,1190.34,1179.04,1187.13,215883008,-0.06,11.3,-0.17,1166.94,1103.57,1053.94,4.54,Monday,4,2017,2
2017-04-11,1187.46,1208.07,1187.46,1205.01,216182000,1.51,20.61,17.55,1177.19,1103.03,1058.68,4.5,Tuesday,4,2017,2
2017-04-12,1204.81,1207.14,1196.76,1200.37,288702016,-0.39,10.38,-4.44,1187.99,1101.98,1063.08,4.5,Wednesday,4,2017,2
2017-04-13,1201.02,1205.89,1156.44,1169.28,351968992,-2.59,49.45,-31.74,1186.07,1099.62,1066.91,4.52,Thursday,4,2017,2
2017-04-14,1170.33,1190.8,1159.79,1167.54,254827008,-0.15,31.01,-2.79,1184.74,1096.88,1070.79,4.52,Friday,4,2017,2
2017-04-15,1167.3,1188.0,1164.96,1172.52,203559008,0.43,23.04,5.22,1184.25,1096.37,1074.69,4.42,Saturday,4,2017,2
2017-04-16,1172.61,1187.22,1172.61,1182.94,183231008,0.89,14.61,10.33,1183.54,1099.13,1078.59,4.2,Sunday,4,2017,2
2017-04-17,1183.25,1194.9,1172.65,1193.91,253206000,0.93,22.25,10.66,1184.51,1106.47,1081.77,3.55,Monday,4,2017,2
2017-04-18,1193.77,1217.57,1193.77,1211.67,270524000,1.49,23.8,17.9,1185.46,1112.3,1085.38,3.39,Tuesday,4,2017,2
2017-04-19,1212.13,1215.51,1205.08,1210.29,288060992,-0.11,10.43,-1.84,1186.88,1117.5,1088.84,3.39,Wednesday,4,2017,2
2017-04-20,1211.08,1240.79,1208.41,1229.08,315108000,1.55,32.38,18.0,1195.42,1121.12,1092.55,3.21,Thursday,4,2017,2
2017-04-21,1229.42,1235.94,1215.56,1222.05,272167008,-0.57,20.38,-7.37,1203.21,1126.88,1095.89,2.96,Friday,4,2017,2
2017-04-22,1222.71,1235.56,1208.47,1231.71,249320000,0.79,27.09,9.0,1211.66,1133.32,1099.3,2.94,Saturday,4,2017,2
2017-04-23,1231.92,1232.2,1203.94,1207.21,258951008,-1.99,28.26,-24.71,1215.13,1142.31,1102.48,2.27,Sunday,4,2017,2
2017-04-24,1209.63,1250.94,1209.63,1250.15,235806000,3.56,41.31,40.52,1223.17,1151.55,1106.45,2.26,Monday,4,2017,2
2017-04-25,1250.45,1267.58,1249.97,1265.49,242556000,1.23,17.61,15.04,1230.85,1161.51,1110.5,2.24,Tuesday,4,2017,2
2017-04-26,1265.99,1294.83,1265.93,1281.08,329631008,1.23,28.9,15.09,1240.97,1169.36,1114.54,1.78,Wednesday,4,2017,2
2017-04-27,1281.88,1319.7,1281.3,1317.73,449196992,2.86,38.4,35.85,1253.63,1178.38,1118.96,1.82,Thursday,4,2017,2
2017-04-28,1317.74,1331.28,1292.37,1316.48,527488992,-0.09,38.91,-1.26,1267.12,1187.59,1123.35,1.8,Friday,4,2017,2
2017-04-29,1317.84,1327.2,1315.21,1321.79,422705984,0.4,11.99,3.95,1279.99,1197.44,1127.82,1.76,Saturday,4,2017,2
2017-04-30,1321.87,1347.91,1314.92,1347.89,413115008,1.97,32.99,26.02,1300.09,1206.64,1132.57,1.64,Sunday,4,2017,2
2017-05-01,1348.3,1434.32,1348.3,1421.6,713624000,5.47,86.02,73.3,1324.58,1218.01,1137.58,1.85,Monday,5,2017,2
2017-05-02,1421.03,1473.9,1415.69,1452.82,477337984,2.2,58.21,31.79,1351.34,1229.7,1142.73,1.86,Tuesday,5,2017,2
2017-05-03,1453.78,1492.77,1447.49,1490.09,583795968,2.57,45.28,36.31,1381.2,1241.24,1148.05,1.81,Wednesday,5,2017,2
2017-05-04,1490.72,1608.91,1490.72,1537.67,933548992,3.19,118.19,46.95,1412.62,1254.72,1153.69,1.82,Thursday,5,2017,2
2017-05-05,1540.87,1618.03,1530.31,1555.45,946035968,1.16,87.72,14.58,1446.76,1269.08,1159.38,1.79,Friday,5,2017,2
2017-05-06,1556.81,1578.8,1542.5,1578.8,582529984,1.5,36.3,21.99,1483.47,1282.28,1165.51,1.62,Saturday,5,2017,2
2017-05-07,1579.47,1596.72,1559.76,1596.71,1080029952,1.13,36.96,17.24,1519.02,1296.28,1171.72,1.6,Sunday,5,2017,2
2017-05-08,1596.92,1723.35,1596.92,1723.35,1340320000,7.93,126.43,126.43,1562.13,1314.52,1179.07,2.02,Monday,5,2017,2
2017-05-09,1723.89,1833.49,1716.3,1755.36,1167920000,1.86,117.19,31.47,1605.35,1333.44,1186.76,2.02,Tuesday,5,2017,2
2017-05-10,1756.52,1788.44,1719.1,1787.13,915723008,1.81,69.34,30.61,1647.78,1353.44,1195.57,2.0,Wednesday,5,2017,2
2017-05-11,1780.37,1873.93,1755.35,1848.57,799489984,3.44,118.58,68.2,1692.2,1374.89,1205.13,2.04,Thursday,5,2017,2
2017-05-12,1845.76,1856.15,1694.01,1724.24,740984000,-6.73,162.14,-121.52,1716.31,1392.35,1213.12,2.51,Friday,5,2017,2
2017-05-13,1723.12,1812.99,1651.08,1804.91,579635008,4.68,161.91,81.79,1748.61,1413.54,1222.08,2.48,Saturday,5,2017,2
2017-05-14,1800.86,1831.42,1776.62,1808.91,437196000,0.22,54.8,8.05,1778.92,1434.92,1231.17,2.47,Sunday,5,2017,2
2017-05-15,1808.44,1812.8,1708.54,1738.43,731529024,-3.9,104.26,-70.01,1781.08,1453.78,1239.32,2.65,Monday,5,2017,2
2017-05-16,1741.7,1785.94,1686.54,1734.45,959044992,-0.23,99.4,-7.25,1778.09,1472.17,1247.4,2.67,Tuesday,5,2017,2
2017-05-17,1726.73,1864.05,1661.91,1839.09,1064729984,6.03,202.14,112.36,1785.51,1493.67,1256.42,2.8,Wednesday,5,2017,2
2017-05-18,1818.7,1904.48,1807.12,1888.65,894321024,2.69,97.36,69.95,1791.24,1516.24,1265.78,2.81,Thursday,5,2017,2
2017-05-19,1897.37,2004.52,1890.25,1987.71,1157289984,5.25,114.27,90.34,1828.88,1542.15,1276.15,2.87,Friday,5,2017,2
2017-05-20,1984.24,2084.73,1974.92,2084.73,961336000,4.88,109.81,100.49,1868.85,1570.67,1287.67,2.93,Saturday,5,2017,2
2017-05-21,2067.03,2119.08,2037.5,2041.2,1147859968,-2.09,81.58,-25.83,1902.04,1597.98,1298.35,2.98,Sunday,5,2017,2
2017-05-22,2043.19,2303.9,2017.87,2173.4,1942220032,6.48,286.03,130.21,1964.18,1629.37,1310.11,3.1,Monday,5,2017,2
2017-05-23,2191.56,2320.82,2178.5,2320.42,1378749952,6.76,142.32,128.86,2047.89,1666.48,1323.47,3.13,Tuesday,5,2017,2
2017-05-24,2321.37,2523.72,2321.37,2443.64,1725379968,5.31,202.35,122.27,2134.25,1706.26,1337.66,3.17,Wednesday,5,2017,2
2017-05-25,2446.24,2763.71,2285.3,2304.98,2406700032,-5.67,478.41,-141.26,2193.73,1740.91,1350.23,3.48,Thursday,5,2017,2
2017-05-26,2320.89,2573.79,2071.99,2202.42,1763480064,-4.45,501.8,-118.47,2224.4,1771.62,1361.99,3.68,Friday,5,2017,2
2017-05-27,2196.27,2260.2,1855.83,2038.87,1700480000,-7.43,404.37,-157.4,2217.85,1795.66,1371.7,4.05,Saturday,5,2017,2
2017-05-28,2054.08,2267.34,2054.08,2155.8,1147139968,5.74,213.26,101.72,2234.22,1823.64,1382.54,4.11,Sunday,5,2017,2
2017-05-29,2159.43,2307.05,2107.17,2255.61,994625024,4.63,199.88,96.18,2245.96,1854.76,1394.5,4.13,Monday,5,2017,2
2017-05-30,2255.36,2301.96,2124.57,2175.47,1443970048,-3.55,177.39,-79.89,2225.26,1882.35,1405.08,4.25,Tuesday,5,2017,2
2017-05-31,2187.19,2311.08,2145.57,2286.41,1544829952,5.1,165.51,99.22,2202.79,1911.18,1416.59,4.24,Wednesday,5,2017,2
2017-06-01,2288.33,2448.39,2288.33,2407.88,1653180032,5.31,160.06,119.55,2217.49,1943.01,1429.18,4.29,Thursday,6,2017,2
2017-06-02,2404.03,2488.55,2373.32,2488.55,1317030016,3.35,115.23,84.52,2258.37,1976.29,1442.88,4.3,Friday,6,2017,2
2017-06-03,2493.72,2581.91,2423.57,2515.35,1514950016,1.08,158.34,21.63,2326.44,2008.88,1456.75,4.29,Saturday,6,2017,2
2017-06-04,2547.79,2585.89,2452.54,2511.81,1355120000,-0.14,133.35,-35.98,2377.3,2040.76,1470.52,4.3,Sunday,6,2017,2
2017-06-05,2512.4,2686.81,2510.22,2686.81,1369309952,6.97,176.59,174.41,2438.9,2077.7,1486.77,4.41,Monday,6,2017,2
2017-06-06,2690.84,2999.91,2690.84,2863.2,2089609984,6.57,309.07,172.36,2537.14,2119.91,1505.81,4.49,Tuesday,6,2017,2
2017-06-07,2869.38,2869.38,2700.56,2732.16,1517709952,-4.58,168.82,-137.22,2600.82,2153.54,1522.96,4.5,Wednesday,6,2017,2
2017-06-08,2720.49,2815.3,2670.95,2805.62,1281170048,2.69,144.35,85.13,2657.64,2188.55,1541.73,4.51,Thursday,6,2017,2
2017-06-09,2807.44,2901.71,2795.62,2823.81,1348950016,0.65,106.09,16.37,2705.54,2223.1,1560.04,4.51,Friday,6,2017,2
2017-06-10,2828.14,2950.99,2746.55,2947.71,2018889984,4.39,204.44,119.57,2767.3,2259.74,1579.22,4.53,Saturday,6,2017,2
2017-06-11,2942.41,2996.6,2840.53,2958.11,1752400000,0.35,156.07,15.7,2831.06,2300.87,1598.4,4.25,Sunday,6,2017,2
2017-06-12,2953.22,2997.26,2518.56,2659.63,2569530112,-10.09,478.7,-293.59,2827.18,2329.36,1614.17,4.75,Monday,6,2017,2
2017-06-13,2680.91,2789.04,2650.38,2717.02,1781200000,2.16,138.66,36.11,2806.29,2359.63,1630.48,4.74,Tuesday,6,2017,2
2017-06-14,2716.88,2786.83,2412.94,2506.37,1696560000,-7.75,373.89,-210.51,2774.04,2385.23,1645.13,4.94,Wednesday,6,2017,2
2017-06-15,2499.58,2534.71,2212.96,2464.58,2026259968,-1.67,321.75,-35.0,2725.32,2409.57,1660.29,4.96,Thursday,6,2017,2
2017-06-16,2469.57,2539.92,2385.15,2518.56,1195190016,2.19,154.77,48.99,2681.71,2432.22,1677.45,4.89,Friday,6,2017,2
2017-06-17,2514.01,2685.19,2484.96,2655.88,1534509952,5.45,200.23,141.87,2640.02,2457.79,1695.44,4.94,Saturday,6,2017,2
2017-06-18,2655.35,2662.1,2516.33,2548.29,1178659968,-4.05,145.77,-107.06,2581.48,2476.48,1712.04,4.97,Sunday,6,2017,2
2017-06-19,2549.03,2662.85,2549.03,2589.6,1446840064,1.62,113.82,40.57,2571.47,2493.31,1728.37,4.92,Monday,6,2017,2
2017-06-20,2591.26,2763.45,2589.82,2721.79,1854189952,5.1,173.63,130.53,2572.15,2515.99,1746.95,4.95,Tuesday,6,2017,2
2017-06-21,2709.43,2772.01,2660.4,2689.1,1626579968,-1.2,111.61,-20.33,2598.26,2533.18,1765.29,4.86,Wednesday,6,2017,2
2017-06-22,2691.03,2723.74,2642.36,2705.41,1097939968,0.61,81.38,14.38,2632.66,2546.01,1784.93,4.73,Thursday,6,2017,2
2017-06-23,2707.34,2765.17,2706.37,2744.91,961318976,1.46,58.8,37.57,2665.0,2556.06,1804.62,4.65,Friday,6,2017,2
2017-06-24,2738.52,2757.94,2583.19,2608.72,982750016,-4.96,174.75,-129.8,2658.26,2566.18,1822.87,4.61,Saturday,6,2017,2
2017-06-25,2607.25,2682.26,2552.12,2589.41,1161100032,-0.74,130.14,-17.84,2664.13,2579.08,1840.02,4.53,Sunday,6,2017,2
2017-06-26,2590.57,2615.25,2376.29,2478.45,1663280000,-4.29,238.96,-112.12,2648.26,2593.73,1855.92,4.37,Monday,6,2017,2
2017-06-27,2478.45,2552.45,2332.99,2552.45,1489789952,2.99,219.46,74.0,2624.06,2606.96,1872.73,4.29,Tuesday,6,2017,2
2017-06-28,2553.03,2603.98,2484.42,2574.79,1183869952,0.88,119.56,21.76,2607.73,2617.6,1889.93,4.22,Wednesday,6,2017,2
2017-06-29,2567.56,2588.83,2510.48,2539.32,949979008,-1.38,78.35,-28.24,2584.01,2629.72,1906.24,4.17,Thursday,6,2017,2
2017-06-30,2539.24,2559.25,2478.43,2480.84,860273024,-2.3,80.82,-58.4,2546.28,2636.2,1921.8,4.11,Friday,6,2017,2
2017-07-01,2492.6,2515.27,2419.23,2434.55,779913984,-1.87,96.04,-58.05,2521.4,2637.09,1936.6,4.02,Saturday,7,2017,3
2017-07-02,2436.4,2514.28,2394.84,2506.47,803747008,2.95,119.44,70.07,2509.55,2637.69,1951.74,4.01,Sunday,7,2017,3
2017-07-03,2498.56,2595.0,2480.47,2564.06,964112000,2.3,114.53,65.5,2521.78,2639.31,1967.64,4.03,Monday,7,2017,3
2017-07-04,2561.0,2631.59,2559.35,2601.64,985516032,1.47,72.24,40.64,2528.81,2642.31,1984.05,4.03,Tuesday,7,2017,3
2017-07-05,2602.87,2622.65,2538.55,2601.99,941566016,0.01,84.1,-0.88,2532.7,2639.48,1999.82,3.82,Wednesday,7,2017,3
2017-07-06,2608.1,2616.72,2581.69,2608.56,761956992,0.25,35.03,0.46,2542.59,2630.99,2015.73,3.62,Thursday,7,2017,3
2017-07-07,2608.59,2916.14,2498.87,2518.66,917411968,-3.45,417.27,-89.93,2547.99,2623.88,2030.65,3.58,Friday,7,2017,3
2017-07-08,2520.27,2571.34,2492.31,2571.34,733329984,2.09,79.03,51.07,2567.53,2616.07,2046.02,3.56,Saturday,7,2017,3
2017-07-09,2572.61,2635.49,2517.59,2518.44,527856000,-2.06,117.9,-54.17,2569.24,2605.89,2060.81,3.57,Sunday,7,2017,3
2017-07-10,2525.25,2537.16,2321.13,2372.56,1111200000,-5.79,216.03,-152.69,2541.88,2586.72,2073.78,3.59,Monday,7,2017,3
2017-07-11,2385.89,2413.47,2296.81,2337.79,1329760000,-1.47,116.66,-48.1,2504.19,2566.04,2086.42,3.59,Tuesday,7,2017,3
2017-07-12,2332.77,2423.71,2275.14,2398.84,1117410048,2.61,148.57,66.07,2475.17,2557.35,2100.08,3.17,Wednesday,7,2017,3
2017-07-13,2402.7,2425.22,2340.83,2357.9,835769984,-1.71,84.39,-44.8,2439.36,2545.38,2113.31,3.15,Thursday,7,2017,3
2017-07-14,2360.59,2363.25,2183.22,2233.34,882502976,-5.28,180.03,-127.25,2398.6,2536.27,2125.1,2.98,Friday,7,2017,3
2017-07-15,2230.12,2231.14,1990.41,1998.86,993608000,-10.5,240.73,-231.26,2316.82,2520.75,2134.16,3.5,Saturday,7,2017,3
2017-07-16,1991.98,2058.77,1843.03,1929.82,1182870016,-3.45,215.74,-62.16,2232.73,2501.13,2142.34,3.5,Sunday,7,2017,3
2017-07-17,1932.62,2230.49,1932.62,2228.41,1201760000,15.47,297.87,295.79,2212.14,2486.88,2153.64,4.46,Monday,7,2017,3
2017-07-18,2233.52,2387.61,2164.77,2318.88,1512450048,4.06,222.84,85.36,2209.44,2479.23,2165.95,4.48,Tuesday,7,2017,3
2017-07-19,2323.08,2397.17,2260.23,2273.43,1245100032,-1.96,136.94,-49.65,2191.52,2468.69,2177.56,4.48,Wednesday,7,2017,3
2017-07-20,2269.89,2900.7,2269.89,2817.6,2249260032,23.94,630.81,547.71,2257.19,2471.88,2195.29,6.24,Thursday,7,2017,3
2017-07-21,2838.41,2838.41,2621.85,2667.76,1489449984,-5.32,216.56,-170.65,2319.25,2471.17,2211.24,6.32,Friday,7,2017,3
2017-07-22,2668.63,2862.42,2657.71,2810.12,1177129984,5.34,204.71,141.49,2435.15,2474.66,2229.05,6.39,Saturday,7,2017,3
2017-07-23,2808.1,2832.18,2653.94,2730.4,1072840000,-2.84,178.24,-77.7,2549.51,2474.18,2245.5,6.41,Sunday,7,2017,3
2017-07-24,2732.7,2777.26,2699.19,2754.86,866473984,0.9,78.07,22.16,2624.72,2479.05,2262.05,6.34,Monday,7,2017,3
2017-07-25,2757.5,2768.08,2480.96,2576.48,1460089984,-6.48,287.12,-181.02,2661.52,2478.62,2276.44,6.46,Tuesday,7,2017,3
2017-07-26,2577.77,2610.76,2450.8,2529.45,937404032,-1.83,159.96,-48.32,2698.1,2480.32,2289.9,6.42,Wednesday,7,2017,3
2017-07-27,2538.71,2693.32,2529.34,2671.78,789104000,5.63,163.98,133.07,2677.26,2484.3,2304.96,6.47,Thursday,7,2017,3
2017-07-28,2679.73,2897.45,2679.73,2809.01,1380099968,5.14,217.72,129.28,2697.44,2492.11,2321.49,6.53,Friday,7,2017,3
2017-07-29,2807.02,2808.76,2692.8,2726.45,803745984,-2.94,115.96,-80.57,2685.49,2498.34,2336.81,6.55,Saturday,7,2017,3
2017-07-30,2724.39,2758.53,2644.85,2757.18,705942976,1.13,113.68,32.79,2689.32,2507.55,2351.64,6.53,Sunday,7,2017,3
2017-07-31,2763.24,2889.62,2720.61,2875.34,860574976,4.29,169.01,112.1,2706.53,2522.25,2367.45,6.55,Monday,7,2017,3
2017-08-01,2871.3,2921.35,2685.61,2718.26,1324669952,-5.46,235.74,-153.04,2726.78,2529.31,2381.1,6.63,Tuesday,8,2017,3
2017-08-02,2727.13,2762.53,2668.59,2710.67,1094950016,-0.28,93.94,-16.46,2752.67,2534.19,2394.13,6.63,Wednesday,8,2017,3
2017-08-03,2709.56,2813.31,2685.14,2804.73,804796992,3.47,128.17,95.17,2771.66,2540.96,2408.01,6.65,Thursday,8,2017,3
2017-08-04,2806.93,2899.33,2743.72,2895.89,1002120000,3.25,155.61,88.96,2784.07,2550.76,2422.65,6.67,Friday,8,2017,3
2017-08-05,2897.63,3290.01,2874.83,3252.91,1945699968,12.33,415.18,355.28,2859.28,2572.24,2441.05,7.0,Saturday,8,2017,3
2017-08-06,3257.61,3293.29,3155.6,3213.94,1105030016,-1.2,137.69,-43.67,2924.53,2595.41,2457.61,6.97,Sunday,8,2017,3
2017-08-07,3212.78,3397.68,3180.89,3378.94,1482279936,5.13,216.79,166.16,2996.48,2622.33,2475.65,7.01,Monday,8,2017,3
2017-08-08,3370.22,3484.85,3345.83,3419.94,1752760064,1.21,139.02,49.72,3096.72,2652.38,2493.79,6.98,Tuesday,8,2017,3
2017-08-09,3420.4,3422.76,3247.67,3342.47,1468960000,-2.27,175.09,-77.93,3186.97,2684.71,2510.39,6.89,Wednesday,8,2017,3
2017-08-10,3341.84,3453.45,3319.47,3381.28,1515110016,1.16,133.98,39.44,3269.34,2719.5,2528.8,6.86,Thursday,8,2017,3
2017-08-11,3373.82,3679.72,3372.12,3650.62,2021190016,7.97,307.6,276.8,3377.16,2761.22,2549.31,6.97,Friday,8,2017,3
2017-08-12,3650.63,3949.92,3613.7,3884.71,2219589888,6.41,336.22,234.08,3467.41,2812.12,2572.37,6.99,Saturday,8,2017,3
2017-08-13,3880.04,4208.39,3857.8,4073.26,3159089920,4.85,350.59,193.22,3590.17,2873.45,2598.32,6.87,Sunday,8,2017,3
2017-08-14,4066.1,4325.13,3989.16,4325.13,2463089920,6.18,335.97,259.03,3725.34,2950.99,2627.1,6.47,Monday,8,2017,3
2017-08-15,4326.99,4455.97,3906.18,4181.93,3258050048,-3.31,549.79,-145.06,3834.2,3026.06,2653.13,6.47,Tuesday,8,2017,3
2017-08-16,4200.34,4381.23,3994.42,4376.63,2272039936,4.66,386.81,176.29,3981.94,3097.67,2680.78,6.02,Wednesday,8,2017,3
2017-08-17,4384.44,4484.7,4243.71,4331.69,2553359872,-1.03,240.99,-52.75,4117.71,3164.76,2706.82,6.05,Thursday,8,2017,3
2017-08-18,4324.34,4370.13,4015.4,4160.62,2941710080,-3.95,354.73,-163.72,4190.57,3227.67,2729.89,6.1,Friday,8,2017,3
2017-08-19,4137.75,4243.26,3970.55,4193.7,2975820032,0.8,272.71,55.95,4234.71,3273.54,2753.8,4.52,Saturday,8,2017,3
2017-08-20,4189.31,4196.29,4069.88,4087.66,2109769984,-2.53,126.41,-101.65,4236.77,3320.87,2775.07,4.4,Sunday,8,2017,3
2017-08-21,4090.48,4109.14,3988.6,4001.74,2800890112,-2.1,120.54,-88.74,4190.57,3360.59,2793.76,4.39,Monday,8,2017,3
2017-08-22,3998.35,4128.76,3674.58,4100.52,3764239872,2.47,454.18,102.17,4178.94,3406.26,2812.17,4.33,Tuesday,8,2017,3
2017-08-23,4089.01,4255.78,4078.41,4151.52,2369819904,1.24,177.37,62.51,4146.78,3452.81,2832.68,4.32,Wednesday,8,2017,3
2017-08-24,4137.6,4376.39,4130.26,4334.68,2037750016,4.41,246.13,197.08,4147.21,3511.42,2856.37,4.08,Thursday,8,2017,3
2017-08-25,4332.82,4455.7,4307.35,4371.6,1727970048,0.85,148.35,38.78,4177.35,3572.83,2882.29,4.03,Friday,8,2017,3
2017-08-26,4372.06,4379.28,4269.52,4352.4,1511609984,-0.44,109.76,-19.66,4200.02,3628.85,2906.7,3.99,Saturday,8,2017,3
2017-08-27,4345.1,4416.59,4317.29,4382.88,1537459968,0.7,99.3,37.78,4242.19,3681.31,2930.34,3.94,Sunday,8,2017,3
2017-08-28,4384.45,4403.93,4224.64,4382.66,1959330048,-0.01,179.29,-1.79,4296.61,3736.52,2954.86,3.86,Monday,8,2017,3
2017-08-29,4389.21,4625.68,4352.13,4579.02,2486080000,4.48,273.55,189.81,4364.97,3797.24,2980.33,3.89,Tuesday,8,2017,3
2017-08-30,4570.36,4626.52,4471.41,4565.3,1937849984,-0.3,155.11,-5.06,4424.08,3853.58,3004.31,3.88,Wednesday,8,2017,3
2017-08-31,4555.59,4736.05,4549.4,4703.39,1944930048,3.02,186.65,147.8,4476.75,3919.75,3028.92,3.65,Thursday,8,2017,3
2017-09-01,4701.76,4892.01,4678.53,4892.01,2599079936,4.01,213.48,190.25,4551.09,3992.46,3055.32,3.65,Friday,9,2017,3
2017-09-02,4901.42,4975.04,4469.24,4578.77,2722139904,-6.4,505.8,-322.65,4583.43,4051.59,3078.29,3.95,Saturday,9,2017,3
2017-09-03,4585.27,4714.08,4417.59,4582.96,1933190016,0.09,296.49,-2.31,4612.02,4107.83,3099.36,3.95,Sunday,9,2017,3
2017-09-04,4591.63,4591.63,4108.4,4236.31,2987330048,-7.56,483.23,-355.32,4591.11,4140.61,3114.61,3.75,Monday,9,2017,3
2017-09-05,4228.29,4427.84,3998.11,4376.53,2697969920,3.31,429.73,148.24,4562.18,4179.36,3132.88,3.75,Tuesday,9,2017,3
2017-09-06,4376.59,4617.25,4376.59,4597.12,2172100096,5.04,240.66,220.53,4566.73,4219.97,3152.79,3.75,Wednesday,9,2017,3
2017-09-07,4589.14,4655.04,4491.33,4599.88,1844620032,0.06,163.71,10.74,4551.94,4259.3,3172.52,3.75,Thursday,9,2017,3
2017-09-08,4605.16,4661.0,4075.18,4228.75,2700890112,-8.07,585.82,-376.41,4457.19,4288.84,3186.76,4.07,Friday,9,2017,3
2017-09-09,4229.81,4308.82,4114.11,4226.06,1386230016,-0.06,194.71,-3.75,4406.8,4317.0,3200.85,4.07,Saturday,9,2017,3
